鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
汐止區,房地(土地+建物),新北市汐止區汐萬路一段２０５號十一樓,16.15,住,,,1110116,土地1建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040605,98.45,2,2,1,有,有,10000000,101574,,0.0,0,,RPVNMLKKKHHGFDF77DA,57.16,4.2,6.08,有,228.0
淡水區,房地(土地+建物)+車位,新北市淡水區中山北路三段３１巷１２０號十一樓,43.77,住,,,1110107,土地1建物1車位2,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010521,278.85,2,2,2,有,有,21600000,77461,坡道平面,42.0,0,,RPVPMLTKJHHGFEF88DA,123.04,7.28,35.22,有,230.0
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段３０６巷９弄３５號九樓,22.44,住,,,1101230,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020902,155.67000000000002,3,2,2,有,有,11100000,74627,坡道平面,25.69,1400000,,RPPRMLNLJHHGFEF97DA,80.9,0.0,9.93,有,231.0
淡水區,房地(土地+建物),新北市淡水區沙崙路１９號二十四樓,4.57,商,,,1101230,土地1建物1車位0,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850217,81.08,1,1,1,有,有,5350000,65984,,0.0,0,陽台外推；,RPQRMLNLJHHGFEF08DA,65.55,0.0,9.25,有,
淡水區,房地(土地+建物),新北市淡水區新春街１４６之１７號十四樓,13.58,住,,,1110112,土地2建物1車位0,十四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030423,74.06,2,1,1,有,有,6950000,93843,,0.0,0,,RPUOMLOLJHHGFEF28DA,44.18,0.0,7.57,有,232.0
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路二段２０２巷６６號九樓,12.79,住,,,1101204,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060707,121.12,2,2,2,有,有,7900000,72232,坡道平面,30.44,1350000,,RPVQMLMLJHHGFEF38DA,52.66,3.52,5.48,有,233.0
淡水區,房地(土地+建物),新北市淡水區學府路１３６巷５７號五樓之５,7.7,住,,,1110117,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961002,36.39,1,0,1,有,有,2950000,81066,,0.0,0,陽台外推；,RPUOMLTJKHHGFEF68DA,21.08,0.0,3.13,有,236.0
淡水區,房地(土地+建物)+車位,新北市淡水區後洲路一段５６號十二樓,28.66,住,,,1101205,土地1建物1車位1,十二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021203,231.48000000000002,4,2,2,有,有,14880000,64282,坡道平面,28.28,0,房屋款折讓65600元整.,RPTOMLQLJHHGFEF38DA,121.17,8.51,12.9,有,
淡水區,房地(土地+建物),新北市淡水區新市一路一段１６８號八樓,15.69,住,,,1110121,土地1建物1車位0,八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051020,101.55,3,2,2,有,有,7650000,75332,,0.0,0,陽台外推；其他增建；,RPXPMLLKKHHGFEF38DA,60.53,4.83,5.69,有,237.0
淡水區,房地(土地+建物)+車位,新北市淡水區中正東路一段６３之５號十二樓,13.03,住,,,1110113,土地2建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011121,105.57,2,2,1,有,有,9200000,87146,坡道平面,36.08,0,夾層；,RPOSMLLKKHHGFEF77DA,40.56,0.0,5.36,有,238.0
淡水區,房地(土地+建物),新北市淡水區淡金路二段１１３號十六樓,11.29,住,,,1110108,土地1建物1車位0,十六層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970917,72.61,2,2,1,有,有,6000000,82633,,0.0,0,,RPPQMLOKKHHGFEF97DA,42.89,1.95,5.23,有,
三重區,房地(土地+建物)+車位,新北市三重區元富一街４７號六樓,19.86,住,,,1071014,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100917,156.44,3,2,2,有,有,15580000,116793,坡道平面,39.31,1900000,預售屋、或土地及建物分件登記案件；,RPOSMLMKJIGGFGF97DA,67.25,3.99,7.79,有,
三重區,房地(土地+建物),新北市三重區元富一街５１號三樓,15.09,住,,,1071026,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100917,85.59,2,2,1,有,有,9900000,115668,,0.0,0,預售屋、或土地及建物分件登記案件；,RPTUMLMKJIGGFGF68DA,51.52,1.53,5.22,有,
三重區,房地(土地+建物)+車位,新北市三重區元富一街５５號十三樓,18.74,住,,,1071024,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100917,150.78,2,2,2,有,有,15360000,120750,坡道平面,39.31,1900000,預售屋、或土地及建物分件登記案件；,RPTPMLPKJIGGFGF48DA,63.09,4.68,7.5,有,
淡水區,房地(土地+建物)+車位,新北市淡水區義山路一段１９８號十一樓,26.14,住,,,1101201,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061201,179.07,3,2,2,有,有,12950000,80468,坡道平面,33.05,1200000,,RPXQMLLKKHHGFEF48DA,86.31,6.1,4.62,有,
三重區,房地(土地+建物)+車位,新北市三重區頂文路９號八樓,15.52,住,,,1081207,土地1建物1車位1,八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101015,105.1,2,2,1,有,有,11370000,135748,坡道平面,32.76,1550000,預售屋、或土地及建物分件登記案件；,RPWOMLTKJHHGFGF09DA,44.12,0.0,3.41,有,
三重區,房地(土地+建物)+車位,新北市三重區頂文路９號十六樓,15.52,住,,,1090629,土地1建物1車位1,十六層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101015,105.1,2,2,1,有,有,11430000,134504,坡道平面,32.76,1700000,預售屋、或土地及建物分件登記案件；,RPXOMLTKJHHGFGF56DA,44.12,0.0,3.41,有,
三重區,房地(土地+建物)+車位,新北市三重區頂文路２１號十二樓,15.59,住,,,1090722,土地1建物1車位1,十二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101015,111.73,2,2,1,有,有,12470000,137014,坡道平面,32.76,1650000,預售屋、或土地及建物分件登記案件；,RPWSMLTKJHHGFGF86DA,44.53,3.38,4.08,有,
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區三民路３７０號十五樓之五,19.28,,,,1101226,土地1建物1車位2,十五層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040409,180.7,3,2,2,有,有,26250000,173217,坡道平面,53.98,4300000,停車位編號630，車位價格新台幣210萬元正停車位編號631，車位價格新台幣220萬元正,RPWQMLKKKHHGFGF48DA,75.32,10.08,6.24,有,242.0
三重區,房地(土地+建物)+車位,新北市三重區集英路２０號十二樓,24.62,住,,,1101209,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001027,165.42000000000002,3,2,2,有,有,23380000,165780,坡道平面,37.66,2200000,,RPRPMLLKKHHGFGF97DA,81.39,3.33,7.86,有,
三重區,房地(土地+建物)+車位,新北市三重區頂文路３號五樓,16.46,住,,,1100424,土地1建物1車位1,五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101015,118.61,2,2,2,有,有,13090000,129179,坡道平面,32.76,2000000,,RPSNMLNKKHHGFGF08DA,48.85,3.38,4.24,有,
三重區,房地(土地+建物),新北市三重區頂文路２３號十六樓,8.87,住,,,1090314,土地1建物1車位0,十六層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101015,78.97,2,2,1,有,有,10990000,139167,,0.0,0,預售屋、或土地及建物分件登記案件；,RPTNMLNKKHHGFGF18DA,44.53,3.38,4.08,有,
三重區,房地(土地+建物),新北市三重區頂文路３號十一樓,9.74,住,,,1090624,土地1建物1車位0,十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101015,118.53999999999999,2,2,2,有,有,11980000,101063,,0.0,0,預售屋、或土地及建物分件登記案件；,RPUNMLNKKHHGFGF28DA,48.85,3.38,4.17,有,
三重區,房地(土地+建物),新北市三重區頂文路９號十四樓,8.8,住,,,1100725,土地1建物1車位0,十四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101015,105.1,2,2,1,有,有,11000000,104662,,0.0,0,110年8月24轉讓，總金額1100萬元整。預售屋、或土地及建物分件登記案件；,RPWNMLNKKHHGFGF48DA,44.12,0.0,3.41,有,
三重區,房地(土地+建物),新北市三重區頂文路１７號三樓,13.98,住,,,1100430,土地1建物1車位0,三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101015,157.61,3,2,2,有,有,15800000,100247,,0.0,0,,RPOOMLNKKHHGFGF77DA,70.23,7.03,4.96,有,
三重區,房地(土地+建物),新北市三重區頂文路１號二十一樓,15.86,住,,,1100526,土地1建物1車位0,二十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101015,172.32999999999998,3,2,2,有,有,19630000,113909,,0.0,0,,RPROMLNKKHHGFGF08DA,80.03,6.29,5.56,有,
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區環堤大道４８號十四樓,10.68,住,,,1101212,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880727,125.47,3,1,1,有,有,14580000,116203,坡道平面,40.82,0,,RPTOMLOKKHHGFGF38DA,59.36,0.0,7.98,有,250.0
中和區,房地(土地+建物)+車位,新北市中和區景新街４９８號,42.88,住,,,1101208,土地1建物1車位1,一層，二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860318,224.38,2,3,2,有,有,28800000,128354,坡道機械,0.0,1800000,夾層；,RPRTMLLLKIGGFHF58DA,164.84,3.1,8.83,有,251.0
中和區,房地(土地+建物)+車位,新北市中和區中原二街１２９號十樓,47.94,住,,,1101229,土地1建物1車位2,十層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1021025,282.85,3,2,2,有,有,32500000,132822,一樓平面,74.3,4800000,,RPTQMLTKJHHGFHF09DA,122.42,0.0,18.19,有,253.0
永和區,房地(土地+建物),新北市永和區中正路４５６號四樓之一,9.94,商,,,1101128,土地3建物1車位0,四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841027,73.80000000000001,2,2,1,有,有,13400000,181572,,0.0,0,其他增建；,RPTRMLSJKHHGFHF09DA,58.53,1.77,4.13,有,254.0
樹林區,房地(土地+建物)+車位,新北市樹林區鎮前街４２５巷２７號四樓,21.3,住,,,1101225,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821213,145.14,3,2,2,有,有,12600000,86813,坡道平面,0.0,0,,RPOOMLNJJHHGFIF77DA,78.32,0.0,8.99,有,
樹林區,房地(土地+建物)+車位,新北市樹林區學勤路４９２號十九樓,31.94,商,,,1101214,土地1建物1車位2,十九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990312,325.64,3,2,2,有,有,35000000,125638,坡道平面,70.94,3000000,,RPPPMLKKKHHGFIF87DA,161.82,2.66,20.02,有,
板橋區,房地(土地+建物)+車位,新北市板橋區宏國路１５號三樓,19.2,住,,,1101129,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930601,205.28,4,2,2,有,有,28800000,140296,坡道平面,0.0,2500000,陽台外推；其他增建；,RPSQMLSJKHHGFAF28EA,110.72,0.0,11.75,有,
土城區,房地(土地+建物),新北市土城區金城路二段２４２巷１號十四樓,7.36,商,,,1101229,土地1建物1車位0,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840819,107.13999999999999,3,2,2,有,有,14170000,132257,,0.0,0,,RPPPMLLKKHHGFAF27EA,74.9,1.35,12.49,有,
板橋區,房地(土地+建物)+車位,新北市板橋區廣和街３３之１３號十二樓,12.34,住,,,1110122,土地1建物1車位1,十二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970515,108.62,2,2,1,有,有,13800000,127048,坡道機械,8.99,0,,RPRNMLOKKHHGFAF57EA,56.21,0.43,2.86,有,
新店區,房地(土地+建物)+車位,新北市新店區北新路一段１２６巷２號六樓,12.66,住,,,1101122,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1080805,106.42,2,2,1,有,有,22000000,221828,塔式車位,16.25,2000000,,RPQOMLLKKHHGFCF47EA,49.12,5.95,5.04,有,269.0
汐止區,房地(土地+建物),新北市汐止區大同路二段３２２巷１８號１６樓,9.61,住,,,1110105,土地1建物1車位0,十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831024,105.13999999999999,3,1,2,有,有,9900000,94160,,0.0,0,,RPTNMLLKKHHGFDF77EA,70.7,0.0,8.01,有,
淡水區,房地(土地+建物)+車位,新北市淡水區鄧公路２巷１９號二樓,27.23,住,,,1101231,土地2建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890728,159.98000000000002,2,2,2,有,有,11600000,72509,坡道機械,38.5,0,,RPQNMLOKKHHGFEF87EA,79.66,2.09,11.23,有,
八里區,房地(土地+建物),新北市八里區龍米路二段３６號十四樓之６,10.98,住,,,1101227,土地1建物1車位0,十四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021111,109.9,1,1,1,有,有,7000000,63694,,0.0,0,,RPPRMLLKKHHGFEF87EA,61.64,9.8,6.25,有,
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路一段１３６號二樓,27.8,住,,,1110109,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040515,177.44,3,2,2,有,有,11000000,61993,坡道平面,32.26,0,,RPUNMLOKKHHGFEF28EA,86.26,0.0,12.01,有,271.0
三重區,房地(土地+建物)+車位,新北市三重區重新路四段１０１之６號十四樓,10.21,商,,,1101213,土地2建物2車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931104,129.31,3,2,2,有,有,17880000,144685,坡道平面,23.01,2500000,其他增建；,RPTNMLKKKHHGFGF97EA,57.4,0.72,3.71,有,
三重區,房地(土地+建物),新北市三重區重新路三段１５０號二十四樓之五,3.08,,,,1110106,土地2建物1車位0,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,1031226,56.879999999999995,1,1,1,有,有,9760000,171589,,0.0,0,,RPPNMLLKKHHGFGF67EA,28.39,2.43,4.11,有,274.0
中和區,房地(土地+建物)+車位,新北市中和區南華路１７號六樓,24.09,住,,,1110105,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900326,193.22,3,2,2,有,有,12000000,62105,坡道平面,41.04,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLLKKHHGFHF97EA,101.01,0.0,12.44,有,
中和區,房地(土地+建物)+車位,新北市中和區中和路１４６號七樓,15.95,商,,,1101213,土地1建物1車位1,七層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1080522,208.58,4,2,2,有,有,30700000,164951,坡道平面,37.62,2500000,,RPXNMLLKKHHGFHF58EA,101.49,6.03,9.77,有,
中和區,房地(土地+建物)+車位,新北市中和區宜安路９２巷１６號十二樓,65.45,,,,1101216,土地1建物1車位3,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1030612,376.89,4,2,3,有,有,51680000,179913,坡道平面,129.66,7200000,,RPRNMLOKKHHGFHF28EA,161.09,9.94,15.92,有,
中和區,房地(土地+建物),新北市中和區明禮街３９號四樓,10.15,住,,,1101003,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940407,90.39,2,2,1,有,有,16400000,181436,,0.0,0,其他增建；,RPSNMLOKKHHGFHF38EA,59.07,0.0,4.73,有,
中和區,房地(土地+建物),新北市中和區中和路３９０號十九樓之十,5.92,,,,1110107,土地1建物1車位0,十九層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951221,83.89,2,1,1,有,有,15000000,178806,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOQMLOKKHHGFHF28EA,52.4,1.36,4.36,有,
三重區,房地(土地+建物),新北市三重區永福街２８３號十樓,18.84,住,,,1110123,土地1建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850208,112.66,3,1,2,有,有,10000000,88763,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPPMLPKKHHGFGF28EA,84.37,2.53,9.48,有,
三重區,房地(土地+建物)+車位,新北市三重區河邊北街１７號二十五樓,18.67,住,,,1101224,土地3建物1車位1,二十五層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土構造、鋼骨構造、鋼筋混凝土構造,1100125,207.69,4,2,2,有,有,38880000,205201,坡道平面,30.4,2500000,,RPSNMLLKKHHGFGF97EA,101.23,5.25,11.04,有,
三重區,房地(土地+建物)+車位,新北市三重區河邊北街１７號六樓之一,13.25,住,,,1101016,土地3建物1車位1,六層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土構造、鋼骨構造、鋼筋混凝土構造,1100125,159.42,3,2,2,有,有,25000000,173616,坡道平面,30.4,2600000,,RPWPMLLKKHHGFGF58EA,72.42,7.45,6.84,有,
三重區,房地(土地+建物)+車位,新北市三重區河邊北街１９號二十六樓之一,19.8,住,,,1101219,土地3建物1車位1,二十六層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土構造、鋼骨構造、鋼筋混凝土構造,1100125,221.3,4,2,2,有,有,42800000,211105,坡道平面,30.4,2500000,,RPXPMLLKKHHGFGF68EA,107.45,8.15,11.86,有,
三重區,房地(土地+建物)+車位,新北市三重區河邊北街１９號二十一樓之二,21.07,住,,,1101010,土地3建物1車位2,二十一層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土構造、鋼骨構造、鋼筋混凝土構造,1100125,261.97,4,2,2,有,有,45880000,200229,坡道平面,60.8,5600000,,RPOQMLLKKHHGFGF87EA,113.03,9.16,11.93,有,
